"","Species","SeqFile","Mapped","Total","Map_Pct"
"3041","Zind","Dmel.female_germline.unox.SRR5593238.1.d101g",1009953,28049291,3.6
"3042","Zind","Dmel.female_soma.unox.SRR5593239.1.d101g",122450,9237735,1.32
"3043","Zind","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",1100983,14108665,7.8
"3044","Zind","Dmel.OSC.unox.SRR1746867.1.d101g",1532851,21000391,7.29
"3045","Zind","Dmel.OSC.unox.SRR2749806.1.d101g",1927367,27907057,6.9
"3046","Zind","Dmel.OSC.unox.SRR823324.1.d101g",1611066,23487609,6.85
"3047","Zind","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",83710,5404819,1.54
"3048","Zind","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",583275,29824537,1.95
"3049","Zind","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",202905,8620644,2.35
"3050","Zind","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",1125211,35135787,3.2
"3051","Zind","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",373157,10532322,3.54
"3052","Zind","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",441945,12664984,3.48
"3053","Zind","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",391026,8935861,4.37
"3054","Zind","Dmel.ovary_FC.unox.SRR1617561.1.d101g",84794,6737489,1.25
"3055","Zind","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",673362,15038613,4.47
"3056","Zind","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",3348239,27815413,12.03
"3057","Zind","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",161177,5000685,3.22
"3058","Zind","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",1632259,31126206,5.24
"3059","Zind","Dmel.ovary.unox.SLX-20228-1.1.d101g",497533,16398111,3.03
"3060","Zind","Dmel.ovary.unox.SLX-20228-2.1.d101g",492613,15784775,3.12
"3061","Zind","Dmel.ovary.unox.SLX-20690-1.1.d101g",199440,4629424,4.3
"3062","Zind","Dmel.ovary.unox.SLX-20690-2.1.d101g",118153,2848233,4.14
"3063","Zind","Dmel.ovary.unox.SLX-20690-3.1.d101g",146352,3603210,4.06
"3064","Zind","Dmel.ovary.unox.SRR1187947.1.d101g",1102482,28890333,3.81
"3065","Zind","Dmel.ovary.unox.SRR823326.1.d101g",530806,14768248,3.59
"3066","Zind","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",9228,2245483,0.41
"3067","Zind","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",11803,5460872,0.21
"3068","Zind","Dmoj.ovary.ox.SRR21575938.1.d101g",155412,30904984,0.5
"3069","Zind","Dmoj.ovary.unox.SLX-21849-1.1.d101g",1167,599748,0.19
"3070","Zind","Dmoj.ovary.unox.SLX-22038-3.1.d101g",4128,3093628,0.13
"3071","Zind","Dmoj.ovary.unox.SLX-22038-4.1.d101g",7621,4647914,0.16
"3072","Zind","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",9842,6016661,0.16
"3073","Zind","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",4832,1805646,0.26
"3074","Zind","Dper.ovary.unox.SLX-21647-1.1.d101g",21045,16028618,0.13
"3075","Zind","Dper.ovary.unox.SLX-21647-2.1.d101g",23890,28159530,0.08
"3076","Zind","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",28400,13758285,0.2
"3077","Zind","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",117312,57728198,0.2
"3078","Zind","Dpse.ovary.ox.SRR21575949.1.d101g",195442,38150732,0.51
"3079","Zind","Dpse.ovary.unox.SLX-21647-1.1.d101g",26822,17723266,0.15
"3080","Zind","Dpse.ovary.unox.SLX-21647-2.1.d101g",10239,9165501,0.11
"3081","Zind","Dpse.ovary.unox.SRR21575947.1.d101g",19634,2008205,0.97
"3082","Zind","Dsec.testis.unox.SRR16213303.1.d101g",38366,7534313,0.5
"3083","Zind","Dsec.testis.unox.SRR6667444.1.d101g",45592,6713109,0.67
"3084","Zind","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",182026,6615008,2.75
"3085","Zind","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",414202,13116964,3.15
"3086","Zind","Dsim.ovary.unox.SLX-20690-1.1.d101g",85523,5392000,1.58
"3087","Zind","Dsim.ovary.unox.SLX-20690-2.1.d101g",120146,7498176,1.6
"3088","Zind","Dsim.ovary.unox.SLX-20690-3.1.d101g",190674,10013685,1.9
"3089","Zind","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",36223,19142975,0.18
"3090","Zind","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",19436,9564160,0.2
"3091","Zind","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",2216,7692241,0.02
"3092","Zind","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",2262,7809661,0.02
"3093","Zind","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",2351,4684663,0.05
"3094","Zind","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",2429,4754719,0.05
"3095","Zind","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",3925,16270055,0.02
"3096","Zind","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",3982,16521475,0.02
"3097","Zind","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",4455,17675986,0.02
"3098","Zind","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",4401,17920153,0.02
"3099","Zind","Dtak.ovary.unox.SLX-20537-1.1.d101g",5291,30283327,0.01
"3100","Zind","Dtak.ovary.unox.SLX-20537-1.2.d101g",5203,30719318,0.01
"3101","Zind","Dtak.ovary.unox.SLX-20537-2.1.d101g",4645,27273268,0.01
"3102","Zind","Dtak.ovary.unox.SLX-20537-2.2.d101g",4659,27679229,0.01
"3103","Zind","Dvir.female_germline.ox.SRR5960791.1.d101g",169824,29142117,0.58
"3104","Zind","Dvir.female_germline.unox.SRR5960792.1.d101g",127281,22718782,0.56
"3105","Zind","Dvir.female_soma.ox.SRR5960789.1.d101g",44570,7898964,0.56
"3106","Zind","Dvir.female_soma.unox.SRR5960790.1.d101g",35096,4788816,0.73
"3107","Zind","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",16203,3098555,0.52
"3108","Zind","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",10969,2159734,0.5
"3109","Zind","Dvir.ovary_FC.unox.SRR1617566.1.d101g",13729,6786455,0.2
"3110","Zind","Dvir.ovary.unox.SLX-20690-1.1.d101g",21545,8813967,0.24
"3111","Zind","Dvir.ovary.unox.SLX-20690-2.1.d101g",25093,9212370,0.27
"3112","Zind","Dvir.ovary.unox.SLX-20690-3.1.d101g",42192,11424167,0.36
"3113","Zind","Dwil.female_body.unox.SRR5461121.1.d101g",13304,4017226,0.33
"3114","Zind","Dwil.male_body.unox.SRR5461117.1.d101g",11636,22135130,0.05
"3115","Zind","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",105196,5706797,1.84
"3116","Zind","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",503655,22114442,2.27
"3117","Zind","Dyak.ovary_FC.unox.SRR1617565.1.d101g",93618,10236023,0.91
"3118","Zind","Dyak.ovary.unox.SLX-20690-1.1.d101g",116905,9208326,1.26
"3119","Zind","Dyak.ovary.unox.SLX-20690-2.1.d101g",106944,8027708,1.33
"3120","Zind","Dyak.ovary.unox.SLX-20690-3.1.d101g",237281,15733978,1.5
"3121","Zkol","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",585,337677,0.17
"3122","Zkol","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",32449,13874731,0.23
"3123","Zkol","Dana.ovary.unox.SLX-20690-1.1.d101g",6241,9556459,0.06
"3124","Zkol","Dana.ovary.unox.SLX-20690-2.1.d101g",9072,14801319,0.06
"3125","Zkol","Dana.ovary.unox.SLX-20690-3.1.d101g",5449,10180409,0.05
"3126","Zkol","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",15172,7755409,0.19
"3127","Zkol","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",15546,7889201,0.19
"3128","Zkol","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",19764,16092933,0.12
"3129","Zkol","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",20314,16347304,0.12
"3130","Zkol","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",1690,1501488,0.11
"3131","Zkol","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",1702,1517098,0.11
"3132","Zkol","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",2125,1898235,0.11
"3133","Zkol","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",2092,1924545,0.1
"3134","Zkol","Dbia.ovary.unox.SLX-20537-1.1.d101g",1590,1708831,0.09
"3135","Zkol","Dbia.ovary.unox.SLX-20537-1.2.d101g",1520,1729853,0.08
"3136","Zkol","Dbia.ovary.unox.SLX-20537-2.1.d101g",5791,8118660,0.07
"3137","Zkol","Dbia.ovary.unox.SLX-20537-2.2.d101g",5841,8255175,0.07
"3138","Zkol","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",45860,39986675,0.11
"3139","Zkol","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",11428,21026775,0.05
"3140","Zkol","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",2313,2886871,0.08
"3141","Zkol","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",5252,116129,4.52
"3142","Zkol","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",969938,21891290,4.43
"3143","Zkol","Dere.ovary_FC.unox.SRR1617564.1.d101g",172271,6074136,2.83
"3144","Zkol","Dere.ovary.unox.SLX-20690-1.1.d101g",71688,3336013,2.14
"3145","Zkol","Dere.ovary.unox.SLX-20690-2.1.d101g",118319,4581656,2.58
"3146","Zkol","Dere.ovary.unox.SLX-20690-3.1.d101g",163340,6389752,2.55
"3147","Zkol","Dere.ovary.unox.SLX-20690-4.1.d101g",71514,3742146,1.91
"3148","Zkol","Dere.ovary.unox.SLX-20690-5.1.d101g",88131,4047726,2.17
"3149","Zkol","Dere.ovary.unox.SLX-20690-6.1.d101g",90378,4075898,2.21
"3150","Zkol","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",2185,3510155,0.06
"3151","Zkol","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",2157,3564172,0.06
"3152","Zkol","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",2408,2863483,0.08
"3153","Zkol","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",2497,2904499,0.08
"3154","Zkol","Dfic.ovary.unox.SLX-21849-1.1.d101g",2722,9014109,0.03
"3155","Zkol","Dfic.ovary.unox.SLX-21849-2.1.d101g",466,2288828,0.02
"3156","Zkol","Dgri.female_body.unox.SRR5461084.1.d101g",25577,44704184,0.05
"3157","Zkol","Dgri.male_body.unox.SRR5461083.1.d101g",16050,34901142,0.04
"3158","Zkol","Dmau.testis.unox.SRR16213304.1.d101g",43512,8533476,0.5
"3159","Zkol","Dmau.testis.unox.SRR16213305.1.d101g",60662,9176025,0.66
"3160","Zkol","Dmau.testis.unox.SRR7961897.1.d101g",27528,3068825,0.89
"3161","Zkol","Dmel.female_germline.unox.SRR5593238.1.d101g",1025583,28049291,3.65
"3162","Zkol","Dmel.female_soma.unox.SRR5593239.1.d101g",124707,9237735,1.34
"3163","Zkol","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",1257147,14108665,8.91
"3164","Zkol","Dmel.OSC.unox.SRR1746867.1.d101g",1525823,21000391,7.26
"3165","Zkol","Dmel.OSC.unox.SRR2749806.1.d101g",2118535,27907057,7.59
"3166","Zkol","Dmel.OSC.unox.SRR823324.1.d101g",1731191,23487609,7.37
"3167","Zkol","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",78393,5404819,1.45
"3168","Zkol","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",415710,29824537,1.39
"3169","Zkol","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",134604,8620644,1.56
"3170","Zkol","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",526249,35135787,1.49
"3171","Zkol","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",423030,10532322,4.01
"3172","Zkol","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",513568,12664984,4.05
"3173","Zkol","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",523526,8935861,5.85
"3174","Zkol","Dmel.ovary_FC.unox.SRR1617561.1.d101g",90345,6737489,1.34
"3175","Zkol","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",301279,15038613,2
"3176","Zkol","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",3038874,27815413,10.92
"3177","Zkol","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",143982,5000685,2.87
"3178","Zkol","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",1168017,31126206,3.75
"3179","Zkol","Dmel.ovary.unox.SLX-20228-1.1.d101g",528647,16398111,3.22
"3180","Zkol","Dmel.ovary.unox.SLX-20228-2.1.d101g",403842,15784775,2.55
"3181","Zkol","Dmel.ovary.unox.SLX-20690-1.1.d101g",103094,4629424,2.22
"3182","Zkol","Dmel.ovary.unox.SLX-20690-2.1.d101g",62081,2848233,2.17
"3183","Zkol","Dmel.ovary.unox.SLX-20690-3.1.d101g",74128,3603210,2.05
"3184","Zkol","Dmel.ovary.unox.SRR1187947.1.d101g",674686,28890333,2.33
"3185","Zkol","Dmel.ovary.unox.SRR823326.1.d101g",362521,14768248,2.45
"3186","Zkol","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",9461,2245483,0.42
"3187","Zkol","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",16140,5460872,0.29
"3188","Zkol","Dmoj.ovary.ox.SRR21575938.1.d101g",154889,30904984,0.5
"3189","Zkol","Dmoj.ovary.unox.SLX-21849-1.1.d101g",1314,599748,0.21
"3190","Zkol","Dmoj.ovary.unox.SLX-22038-3.1.d101g",4169,3093628,0.13
"3191","Zkol","Dmoj.ovary.unox.SLX-22038-4.1.d101g",7202,4647914,0.15
"3192","Zkol","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",10887,6016661,0.18
"3193","Zkol","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",3282,1805646,0.18
"3194","Zkol","Dper.ovary.unox.SLX-21647-1.1.d101g",10007,16028618,0.06
"3195","Zkol","Dper.ovary.unox.SLX-21647-2.1.d101g",16198,28159530,0.05
"3196","Zkol","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",19350,13758285,0.14
"3197","Zkol","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",100010,57728198,0.17
"3198","Zkol","Dpse.ovary.ox.SRR21575949.1.d101g",104290,38150732,0.27
"3199","Zkol","Dpse.ovary.unox.SLX-21647-1.1.d101g",15501,17723266,0.08
"3200","Zkol","Dpse.ovary.unox.SLX-21647-2.1.d101g",7105,9165501,0.07
"3201","Zkol","Dpse.ovary.unox.SRR21575947.1.d101g",16635,2008205,0.82
"3202","Zkol","Dsec.testis.unox.SRR16213303.1.d101g",47625,7534313,0.63
"3203","Zkol","Dsec.testis.unox.SRR6667444.1.d101g",56675,6713109,0.84
"3204","Zkol","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",236654,6615008,3.57
"3205","Zkol","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",561320,13116964,4.27
"3206","Zkol","Dsim.ovary.unox.SLX-20690-1.1.d101g",109847,5392000,2.03
"3207","Zkol","Dsim.ovary.unox.SLX-20690-2.1.d101g",168065,7498176,2.24
"3208","Zkol","Dsim.ovary.unox.SLX-20690-3.1.d101g",247716,10013685,2.47
"3209","Zkol","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",41009,19142975,0.21
"3210","Zkol","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",23223,9564160,0.24
"3211","Zkol","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",3526,7692241,0.04
"3212","Zkol","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",3391,7809661,0.04
"3213","Zkol","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",4287,4684663,0.09
"3214","Zkol","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",4301,4754719,0.09
"3215","Zkol","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",10716,16270055,0.06
"3216","Zkol","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",10699,16521475,0.06
"3217","Zkol","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",9711,17675986,0.05
"3218","Zkol","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",9499,17920153,0.05
"3219","Zkol","Dtak.ovary.unox.SLX-20537-1.1.d101g",7748,30283327,0.02
"3220","Zkol","Dtak.ovary.unox.SLX-20537-1.2.d101g",7608,30719318,0.02
"3221","Zkol","Dtak.ovary.unox.SLX-20537-2.1.d101g",7021,27273268,0.02
"3222","Zkol","Dtak.ovary.unox.SLX-20537-2.2.d101g",7119,27679229,0.02
"3223","Zkol","Dvir.female_germline.ox.SRR5960791.1.d101g",40783,29142117,0.13
"3224","Zkol","Dvir.female_germline.unox.SRR5960792.1.d101g",36153,22718782,0.15
"3225","Zkol","Dvir.female_soma.ox.SRR5960789.1.d101g",26882,7898964,0.34
"3226","Zkol","Dvir.female_soma.unox.SRR5960790.1.d101g",18545,4788816,0.38
"3227","Zkol","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",2510,3098555,0.08
"3228","Zkol","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",2997,2159734,0.13
"3229","Zkol","Dvir.ovary_FC.unox.SRR1617566.1.d101g",6536,6786455,0.09
"3230","Zkol","Dvir.ovary.unox.SLX-20690-1.1.d101g",4205,8813967,0.04
"3231","Zkol","Dvir.ovary.unox.SLX-20690-2.1.d101g",4900,9212370,0.05
"3232","Zkol","Dvir.ovary.unox.SLX-20690-3.1.d101g",8143,11424167,0.07
"3233","Zkol","Dwil.female_body.unox.SRR5461121.1.d101g",10283,4017226,0.25
"3234","Zkol","Dwil.male_body.unox.SRR5461117.1.d101g",11514,22135130,0.05
"3235","Zkol","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",171546,5706797,3
"3236","Zkol","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",881759,22114442,3.98
"3237","Zkol","Dyak.ovary_FC.unox.SRR1617565.1.d101g",97461,10236023,0.95
"3238","Zkol","Dyak.ovary.unox.SLX-20690-1.1.d101g",112135,9208326,1.21
"3239","Zkol","Dyak.ovary.unox.SLX-20690-2.1.d101g",114047,8027708,1.42
"3240","Zkol","Dyak.ovary.unox.SLX-20690-3.1.d101g",291691,15733978,1.85
"3241","Dana","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",41188,60784920,0.06
"3242","Dana","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",17417,34059153,0.05
"3243","Dana","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",3638,39061286,0
"3244","Dana","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",87904,36333517,0.24
"3245","Dana","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",7763,56444956,0.01
"3246","Dana","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",9076,46143320,0.01
"3247","Dazt","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",52713,60784920,0.08
"3248","Dazt","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",21800,34059153,0.06
"3249","Dazt","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",10767,39061286,0.02
"3250","Dazt","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",20652,36333517,0.05
"3251","Dazt","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",21697,56444956,0.03
"3252","Dazt","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",31559,46143320,0.06
"3253","Dbia","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",159136,60784920,0.26
"3254","Dbia","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",7505,34059153,0.02
"3255","Dbia","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",4474,39061286,0.01
"3256","Dbia","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",87010,36333517,0.23
"3257","Dbia","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",10605,56444956,0.01
"3258","Dbia","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",5370,46143320,0.01
"3259","Dbif","Dtri.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",331653,198868730,0.16
"3260","Dbif","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",87606,60784920,0.14
"3261","Dbif","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",13394,34059153,0.03
"3262","Dbif","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",6198,39061286,0.01
"3263","Dbif","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",4727,36333517,0.01
"3264","Dbif","Zind.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",43326,197365992,0.02
"3265","Dbif","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",9632,56444956,0.01
"3266","Dbif","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",9977,46143320,0.02
"3267","Dere","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",107913,60784920,0.17
"3268","Dere","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",828627,34059153,2.43
"3269","Dere","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",231181,39061286,0.59
"3270","Dere","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",559749,36333517,1.54
"3271","Dere","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",358661,56444956,0.63
"3272","Dere","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",183408,46143320,0.39
"3273","Deug","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",139879,60784920,0.23
"3274","Deug","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",32976,34059153,0.09
"3275","Deug","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",6598,39061286,0.01
"3276","Deug","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",86210,36333517,0.23
"3277","Deug","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",11579,56444956,0.02
"3278","Deug","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",12176,46143320,0.02
"3279","Dfic","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",104139,60784920,0.17
"3280","Dfic","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",23888,34059153,0.07
"3281","Dfic","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",5641,39061286,0.01
"3282","Dfic","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",90669,36333517,0.24
"3283","Dfic","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",9994,56444956,0.01
"3284","Dfic","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",8214,46143320,0.01
"3285","Dgri","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",1646,60784920,0
"3286","Dgri","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",610,34059153,0
"3287","Dgri","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",1649,39061286,0
"3288","Dgri","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",3827,36333517,0.01
"3289","Dgri","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",3338,56444956,0
"3290","Dgri","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",4059,46143320,0
"3291","Dmau","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",89871,60784920,0.14
"3292","Dmau","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",403520,34059153,1.18
"3293","Dmau","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",480360,39061286,1.22
"3294","Dmau","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",724475,36333517,1.99
"3295","Dmau","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",515437,56444956,0.91
"3296","Dmau","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",304094,46143320,0.65
"3297","Dmel","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",108492,60784920,0.17
"3298","Dmel","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",483299,34059153,1.41
"3299","Dmel","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",374280,39061286,0.95
"3300","Dmel","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",962664,36333517,2.64
"3301","Dmel","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",526481,56444956,0.93
"3302","Dmel","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",239095,46143320,0.51
"3303","Dmoj","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",35529,60784920,0.05
"3304","Dmoj","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",13068,34059153,0.03
"3305","Dmoj","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",9999,39061286,0.02
"3306","Dmoj","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",10642,36333517,0.02
"3307","Dmoj","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",13789,56444956,0.02
"3308","Dmoj","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",13166,46143320,0.02
"3309","Dneb","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",11020,60784920,0.01
"3310","Dneb","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",5676,34059153,0.01
"3311","Dneb","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",5300,39061286,0.01
"3312","Dneb","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",49685,36333517,0.13
"3313","Dneb","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",7717,56444956,0.01
"3314","Dneb","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",6747,46143320,0.01
"3315","Dper","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",85288,60784920,0.14
"3316","Dper","Zdav.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",19956,34059153,0.05
"3317","Dper","Zgab.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",18600,39061286,0.04
"3318","Dper","Zghe.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",3737,36333517,0.01
"3319","Dper","Zind.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",27250,56444956,0.04
"3320","Dper","Zkol.1_trimmed_trimmed.fq.gz.mir_unmapped.sam",28401,46143320,0.06
"3321","Dpse","Dtri.2_trimmed_trimmed.fq.gz.mir_unmapped.sam",26856,60784920,0.04
